2011,6 points (DDM),All,All,Scotland,All,All,Main scheme applicant,5
2011,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,150
2011,7 points (DDD),All,All,England,All,All,Main scheme applicant,10890
2011,7 points (DDD),All,All,England,All,All,Non-main scheme applicant,70
2011,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,290
2011,7 points (DDD),All,All,Scotland,All,All,Main scheme applicant,5
2011,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,435
2011,8 points (D*DD),All,All,England,All,All,Main scheme applicant,25
2011,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,10
2012,1 point (PPP),All,All,England,All,All,Main scheme applicant,900
2012,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2012,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,40
2012,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,4360
2012,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,55
2012,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,110
2012,2 points (MPP),All,All,England,All,All,Main scheme applicant,1095
2012,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,35
2012,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,65
2012,3 points (MMP),All,All,England,All,All,Main scheme applicant,1305
2012,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2012,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,60
2012,4 points (MMM),All,All,England,All,All,Main scheme applicant,2100
2012,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,45
2012,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,120
2012,5 points (DMM),All,All,England,All,All,Main scheme applicant,2690
2012,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,60
2012,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,135
2012,6 points (DDM),All,All,England,All,All,Main scheme applicant,2660
2012,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,75
2012,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,130
2012,7 points (DDD),All,All,England,All,All,Main scheme applicant,2885
2012,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,120
2012,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,170
2012,8 points (D*DD),All,All,England,All,All,Main scheme applicant,1860
2012,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,40
2012,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,75
2012,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,1825
2012,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,40
2012,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,70
2013,1 point (PPP),All,All,England,All,All,Main scheme applicant,835
2013,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2013,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,50
2013,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,5170
2013,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,85
2013,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,165
2013,2 points (MPP),All,All,England,All,All,Main scheme applicant,1030
2013,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2013,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,45
2013,3 points (MMP),All,All,England,All,All,Main scheme applicant,1210
2013,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,30
2013,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,75
2013,4 points (MMM),All,All,England,All,All,Main scheme applicant,2120
2013,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,55
2013,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,90
2013,5 points (DMM),All,All,England,All,All,Main scheme applicant,2855
2013,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,50
2013,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,130
2013,6 points (DDM),All,All,England,All,All,Main scheme applicant,2935
2013,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,60
2013,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,115
2013,7 points (DDD),All,All,England,All,All,Main scheme applicant,3080
2013,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,65
2013,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,115
2013,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2150
2013,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,40
2013,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,80
2013,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2060
2013,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,65
2013,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,75
2014,1 point (PPP),All,All,England,All,All,Main scheme applicant,895
2014,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2014,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,75
2014,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,6680
2014,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,95
2014,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,170
2014,2 points (MPP),All,All,England,All,All,Main scheme applicant,1050
2014,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2014,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,65
2014,3 points (MMP),All,All,England,All,All,Main scheme applicant,1285
2014,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,40
2014,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,85
2014,4 points (MMM),All,All,England,All,All,Main scheme applicant,2070
2014,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,50
2014,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,115
2014,5 points (DMM),All,All,England,All,All,Main scheme applicant,2980
2014,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,50
2014,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,140
2014,6 points (DDM),All,All,England,All,All,Main scheme applicant,3295
2014,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,70
2014,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,140
2014,7 points (DDD),All,All,England,All,All,Main scheme applicant,3310
2014,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,45
2014,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,135
2014,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2350
2014,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,50
2014,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,105
2014,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2480
2014,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,45
2014,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,100
2015,1 point (PPP),All,All,England,All,All,Main scheme applicant,790
2015,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,10
2015,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,70
2015,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,7470
2015,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,115
2015,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,220
2015,2 points (MPP),All,All,England,All,All,Main scheme applicant,985
2015,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,30
2015,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,70
2015,3 points (MMP),All,All,England,All,All,Main scheme applicant,1260
2015,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,45
2015,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,80
2015,4 points (MMM),All,All,England,All,All,Main scheme applicant,1885
2015,4 points (MMM),All,All,England,All,All,Non-main scheme applicant,5
2015,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,50
2015,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,105
2015,5 points (DMM),All,All,England,All,All,Main scheme applicant,2825
2015,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,75
2015,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,125
2015,6 points (DDM),All,All,England,All,All,Main scheme applicant,3270
2015,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,75
2015,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,145
2015,7 points (DDD),All,All,England,All,All,Main scheme applicant,3335
2015,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,80
2015,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,135
2015,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2585
2015,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,60
2015,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,125
2015,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2715
2015,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,70
2015,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,100
2016,1 point (PPP),All,All,England,All,All,Main scheme applicant,625
2016,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,15
2016,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,60
2016,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,7345
2016,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,90
2016,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,190
2016,2 points (MPP),All,All,England,All,All,Main scheme applicant,935
2016,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2016,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,70
2016,3 points (MMP),All,All,England,All,All,Main scheme applicant,1220
2016,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,35
2016,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,80
2016,4 points (MMM),All,All,England,All,All,Main scheme applicant,1780
2016,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,60
2016,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,130
2016,5 points (DMM),All,All,England,All,All,Main scheme applicant,2545
2016,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,70
2016,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,140
2016,6 points (DDM),All,All,England,All,All,Main scheme applicant,3110
2016,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,90
2016,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,145
2016,7 points (DDD),All,All,England,All,All,Main scheme applicant,2630
2016,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,80
2016,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,115
2016,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2685
2016,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,65
2016,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,90
2016,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2970
2016,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,60
2016,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,105
2017,1 point (PPP),All,All,England,All,All,Main scheme applicant,540
2017,1 point (PPP),All,All,England,All,All,Non-main scheme applicant,5
2017,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,15
2017,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,65
2017,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,8010
2017,10 points (D*D*D*),All,All,England,All,All,Non-main scheme applicant,5
2017,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,115
2017,10 points (D*D*D*),All,All,Scotland,All,All,Main scheme applicant,5
2017,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,215
2017,2 points (MPP),All,All,England,All,All,Main scheme applicant,740
2017,2 points (MPP),All,All,England,All,All,Non-main scheme applicant,5
2017,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,15
2017,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,60
2017,3 points (MMP),All,All,England,All,All,Main scheme applicant,965
2017,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,45
2017,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,80
2017,4 points (MMM),All,All,England,All,All,Main scheme applicant,1410
2017,4 points (MMM),All,All,England,All,All,Non-main scheme applicant,5
2017,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,30
2017,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,95
2017,5 points (DMM),All,All,England,All,All,Main scheme applicant,2115
2017,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,45
2017,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,130
2017,6 points (DDM),All,All,England,All,All,Main scheme applicant,2650
2017,6 points (DDM),All,All,England,All,All,Non-main scheme applicant,5
2017,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,65
2017,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,150
2017,7 points (DDD),All,All,England,All,All,Main scheme applicant,2410
2017,7 points (DDD),All,All,England,All,All,Non-main scheme applicant,5
2017,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,50
2017,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,105
2017,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2485
2017,8 points (D*DD),All,All,England,All,All,Non-main scheme applicant,5
2017,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,75
2017,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,90
2017,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2835
2017,9 points (D*D*D),All,All,England,All,All,Non-main scheme applicant,5
2017,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,65
2017,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,90
2018,1 point (PPP),All,All,England,All,All,Main scheme applicant,510
2018,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,15
2018,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,80
2018,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,6805
2018,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,125
2018,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,265
2018,2 points (MPP),All,All,England,All,All,Main scheme applicant,725
2018,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2018,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,85
2018,3 points (MMP),All,All,England,All,All,Main scheme applicant,925
2018,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,30
2018,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,95
2018,4 points (MMM),All,All,England,All,All,Main scheme applicant,1450
2018,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,30
2018,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,105
2018,5 points (DMM),All,All,England,All,All,Main scheme applicant,2065
2018,5 points (DMM),All,All,England,All,All,Non-main scheme applicant,5
2018,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,55
2018,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,130
2018,6 points (DDM),All,All,England,All,All,Main scheme applicant,2525
2018,6 points (DDM),All,All,England,All,All,Non-main scheme applicant,5
2018,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,65
2018,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,150
2018,7 points (DDD),All,All,England,All,All,Main scheme applicant,2490
2018,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,70
2018,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,110
2018,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2515
2018,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,55
2018,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,115
2018,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2725
2018,9 points (D*D*D),All,All,England,All,All,Non-main scheme applicant,5
2018,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,65
2018,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,115
2019,1 point (PPP),All,All,England,All,All,Main scheme applicant,435
2019,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,10
2019,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,60
2019,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,5665
2019,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,90
2019,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,215
2019,2 points (MPP),All,All,England,All,All,Main scheme applicant,705
2019,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2019,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,60
2019,3 points (MMP),All,All,England,All,All,Main scheme applicant,950
2019,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2019,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,55
2019,4 points (MMM),All,All,England,All,All,Main scheme applicant,1400
2019,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,30
2019,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,75
2019,5 points (DMM),All,All,England,All,All,Main scheme applicant,2065
2019,5 points (DMM),All,All,England,All,All,Non-main scheme applicant,5
2019,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,65
2019,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,95
2019,6 points (DDM),All,All,England,All,All,Main scheme applicant,2450
2019,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,70
2019,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,95
2019,7 points (DDD),All,All,England,All,All,Main scheme applicant,2535
2019,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,75
2019,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,90
2019,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2665
2019,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,50
2019,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,85
2019,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2540
2019,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,60
2019,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,100
2020,1 point (PPP),All,All,England,All,All,Main scheme applicant,510
2020,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,10
2020,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,60
2020,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,6925
2020,10 points (D*D*D*),All,All,England,All,All,Non-main scheme applicant,5
2020,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,135
2020,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,265
2020,2 points (MPP),All,All,England,All,All,Main scheme applicant,795
2020,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2020,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,65
2020,3 points (MMP),All,All,England,All,All,Main scheme applicant,1100
2020,3 points (MMP),All,All,England,All,All,Non-main scheme applicant,5
2020,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2020,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,60
2020,4 points (MMM),All,All,England,All,All,Main scheme applicant,1560
2020,4 points (MMM),All,All,England,All,All,Non-main scheme applicant,5
2020,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,40
2020,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,80
2020,5 points (DMM),All,All,England,All,All,Main scheme applicant,1955
2020,5 points (DMM),All,All,England,All,All,Non-main scheme applicant,5
2020,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,70
2020,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,100
2020,6 points (DDM),All,All,England,All,All,Main scheme applicant,2310
2020,6 points (DDM),All,All,England,All,All,Non-main scheme applicant,5
2020,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,65
2020,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,115
2020,7 points (DDD),All,All,England,All,All,Main scheme applicant,2385
2020,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,70
2020,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,90
2020,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2625
2020,8 points (D*DD),All,All,England,All,All,Non-main scheme applicant,5
2020,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,55
2020,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,80
2020,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,2970
2020,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,90
2020,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,105
2021,1 point (PPP),All,All,England,All,All,Main scheme applicant,690
2021,1 point (PPP),All,All,Northern Ireland,All,All,Main scheme applicant,20
2021,1 point (PPP),All,All,Wales,All,All,Main scheme applicant,55
2021,10 points (D*D*D*),All,All,England,All,All,Main scheme applicant,7885
2021,10 points (D*D*D*),All,All,England,All,All,Non-main scheme applicant,10
2021,10 points (D*D*D*),All,All,Northern Ireland,All,All,Main scheme applicant,150
2021,10 points (D*D*D*),All,All,Wales,All,All,Main scheme applicant,290
2021,2 points (MPP),All,All,England,All,All,Main scheme applicant,880
2021,2 points (MPP),All,All,England,All,All,Non-main scheme applicant,5
2021,2 points (MPP),All,All,Northern Ireland,All,All,Main scheme applicant,25
2021,2 points (MPP),All,All,Wales,All,All,Main scheme applicant,40
2021,3 points (MMP),All,All,England,All,All,Main scheme applicant,1000
2021,3 points (MMP),All,All,Northern Ireland,All,All,Main scheme applicant,30
2021,3 points (MMP),All,All,Wales,All,All,Main scheme applicant,55
2021,4 points (MMM),All,All,England,All,All,Main scheme applicant,1685
2021,4 points (MMM),All,All,England,All,All,Non-main scheme applicant,10
2021,4 points (MMM),All,All,Northern Ireland,All,All,Main scheme applicant,55
2021,4 points (MMM),All,All,Wales,All,All,Main scheme applicant,95
2021,5 points (DMM),All,All,England,All,All,Main scheme applicant,2380
2021,5 points (DMM),All,All,England,All,All,Non-main scheme applicant,5
2021,5 points (DMM),All,All,Northern Ireland,All,All,Main scheme applicant,60
2021,5 points (DMM),All,All,Wales,All,All,Main scheme applicant,125
2021,6 points (DDM),All,All,England,All,All,Main scheme applicant,2800
2021,6 points (DDM),All,All,England,All,All,Non-main scheme applicant,10
2021,6 points (DDM),All,All,Northern Ireland,All,All,Main scheme applicant,45
2021,6 points (DDM),All,All,Wales,All,All,Main scheme applicant,100
2021,7 points (DDD),All,All,England,All,All,Main scheme applicant,2850
2021,7 points (DDD),All,All,England,All,All,Non-main scheme applicant,5
2021,7 points (DDD),All,All,Northern Ireland,All,All,Main scheme applicant,85
2021,7 points (DDD),All,All,Wales,All,All,Main scheme applicant,125
2021,8 points (D*DD),All,All,England,All,All,Main scheme applicant,2790
2021,8 points (D*DD),All,All,England,All,All,Non-main scheme applicant,5
2021,8 points (D*DD),All,All,Northern Ireland,All,All,Main scheme applicant,65
2021,8 points (D*DD),All,All,Wales,All,All,Main scheme applicant,110
2021,9 points (D*D*D),All,All,England,All,All,Main scheme applicant,3155
2021,9 points (D*D*D),All,All,England,All,All,Non-main scheme applicant,5
2021,9 points (D*D*D),All,All,Northern Ireland,All,All,Main scheme applicant,60
2021,9 points (D*D*D),All,All,Wales,All,All,Main scheme applicant,110
2010,1 point (PPP),All,All,England,All,18,All,1460
2010,1 point (PPP),All,All,Northern Ireland,All,18,All,50
2010,1 point (PPP),All,All,Scotland,All,18,All,10
2010,1 point (PPP),All,All,Wales,All,18,All,75
2010,10 points (D*D*D*),All,All,England,All,18,All,5
2010,2 points (MPP),All,All,England,All,18,All,1485
2010,2 points (MPP),All,All,Northern Ireland,All,18,All,50
2010,2 points (MPP),All,All,Scotland,All,18,All,15
2010,2 points (MPP),All,All,Wales,All,18,All,75
2010,3 points (MMP),All,All,England,All,18,All,1805
2010,3 points (MMP),All,All,Northern Ireland,All,18,All,45
2010,3 points (MMP),All,All,Scotland,All,18,All,5
2010,3 points (MMP),All,All,Wales,All,18,All,90
2010,4 points (MMM),All,All,England,All,18,All,2775
2010,4 points (MMM),All,All,Northern Ireland,All,18,All,70
2010,4 points (MMM),All,All,Scotland,All,18,All,5
2010,4 points (MMM),All,All,Wales,All,18,All,125
2010,5 points (DMM),All,All,England,All,18,All,3015
2010,5 points (DMM),All,All,Northern Ireland,All,18,All,85
2010,5 points (DMM),All,All,Scotland,All,18,All,10
2010,5 points (DMM),All,All,Wales,All,18,All,165
2010,6 points (DDM),All,All,England,All,18,All,2830
2010,6 points (DDM),All,All,Northern Ireland,All,18,All,100
2010,6 points (DDM),All,All,Scotland,All,18,All,10
2010,6 points (DDM),All,All,Wales,All,18,All,135
2010,7 points (DDD),All,All,England,All,18,All,9535
2010,7 points (DDD),All,All,Northern Ireland,All,18,All,310
2010,7 points (DDD),All,All,Scotland,All,18,All,10
2010,7 points (DDD),All,All,Wales,All,18,All,455
2011,1 point (PPP),All,All,England,All,18,All,1045
2011,1 point (PPP),All,All,Northern Ireland,All,18,All,30
2011,1 point (PPP),All,All,Scotland,All,18,All,5
2011,1 point (PPP),All,All,Wales,All,18,All,70
2011,10 points (D*D*D*),All,All,England,All,18,All,50
2011,2 points (MPP),All,All,England,All,18,All,1085
2011,2 points (MPP),All,All,Northern Ireland,All,18,All,45
2011,2 points (MPP),All,All,Wales,All,18,All,65
2011,3 points (MMP),All,All,England,All,18,All,1405
2011,3 points (MMP),All,All,Northern Ireland,All,18,All,50
2011,3 points (MMP),All,All,Wales,All,18,All,85
2011,4 points (MMM),All,All,England,All,18,All,2455
2011,4 points (MMM),All,All,Northern Ireland,All,18,All,50
2011,4 points (MMM),All,All,Wales,All,18,All,120
2011,5 points (DMM),All,All,England,All,18,All,2895
2011,5 points (DMM),All,All,Northern Ireland,All,18,All,80
2011,5 points (DMM),All,All,Wales,All,18,All,135
2011,6 points (DDM),All,All,England,All,18,All,2910
2011,6 points (DDM),All,All,Northern Ireland,All,18,All,75
2011,6 points (DDM),All,All,Scotland,All,18,All,5
2011,6 points (DDM),All,All,Wales,All,18,All,150
2011,7 points (DDD),All,All,England,All,18,All,10960
2011,7 points (DDD),All,All,Northern Ireland,All,18,All,290
2011,7 points (DDD),All,All,Scotland,All,18,All,5
2011,7 points (DDD),All,All,Wales,All,18,All,440
2011,8 points (D*DD),All,All,England,All,18,All,25
2011,9 points (D*D*D),All,All,England,All,18,All,10
2012,1 point (PPP),All,All,England,All,18,All,900
2012,1 point (PPP),All,All,Northern Ireland,All,18,All,20
2012,1 point (PPP),All,All,Wales,All,18,All,40
2012,10 points (D*D*D*),All,All,England,All,18,All,4360
2012,10 points (D*D*D*),All,All,Northern Ireland,All,18,All,55
2012,10 points (D*D*D*),All,All,Wales,All,18,All,110
2012,2 points (MPP),All,All,England,All,18,All,1095
2012,2 points (MPP),All,All,Northern Ireland,All,18,All,35
2012,2 points (MPP),All,All,Wales,All,18,All,65
2012,3 points (MMP),All,All,England,All,18,All,1305
2012,3 points (MMP),All,All,Northern Ireland,All,18,All,25
2012,3 points (MMP),All,All,Wales,All,18,All,60
2012,4 points (MMM),All,All,England,All,18,All,2100
2012,4 points (MMM),All,All,Northern Ireland,All,18,All,45
2012,4 points (MMM),All,All,Wales,All,18,All,120
2012,5 points (DMM),All,All,England,All,18,All,2690
2012,5 points (DMM),All,All,Northern Ireland,All,18,All,60
